id,name,category,price,stock
75450,Chair,Clothing,924.11,770
75451,Phone,Beauty,407.86,414
75452,Pen,Stationery,1669.75,646
75453,Pen,Stationery,500.02,298
75454,Tablet,Stationery,1710.62,94
75455,Keyboard,Beauty,686.12,871
75456,Mouse,Electronics,3275.86,836
75457,Laptop,Beauty,3447.85,564
75458,Book,Beauty,2782.42,107
75459,Monitor,Clothing,1284.73,349
75460,Headphones,Electronics,2351.03,148
75461,Lamp,Beauty,3648.81,126
75462,Lamp,Home,4594.35,528
75463,Backpack,Tools,3273.16,273
75464,Shirt,Beauty,1526.11,703
75465,Mirror,Tools,3676.58,4
75466,Chair,Tools,2259.06,67
75467,Pen,Home,3096.07,490
75468,Backpack,Tools,4962.51,601
75469,Backpack,Beauty,4715.57,929
75470,Chair,Tools,4515.92,231
75471,Notebook,Stationery,3891.19,496
75472,Shirt,Stationery,1558.95,903
75473,Backpack,Beauty,455.32,918
75474,Mirror,Books,2492.29,905
75475,Desk,Electronics,911.29,179
75476,Lamp,Electronics,913.8,637
75477,Book,Clothing,2334.64,437
75478,Shirt,Electronics,571.87,620
75479,Laptop,Clothing,1537.68,593
75480,Phone,Clothing,1058.87,637
75481,Pen,Home,635.5,446
75482,Lamp,Books,4890.94,37
75483,Laptop,Electronics,2977.4,298
75484,Lamp,Tools,2814.47,605
75485,Lamp,Tools,2261.53,975
75486,Pen,Books,236.78,391
75487,Phone,Beauty,4708.31,554
75488,Tablet,Home,765.91,847
75489,Tablet,Clothing,233.34,698
75490,Desk,Beauty,3256.1,792
75491,Laptop,Electronics,4513.32,836
75492,Notebook,Beauty,3101.32,137
75493,Book,Home,760.99,97
75494,Chair,Stationery,539.62,713
75495,Book,Books,3762.92,842
75496,Notebook,Books,414.79,170
75497,Monitor,Clothing,1288.08,871
75498,Monitor,Clothing,1112.83,116
75499,Lamp,Tools,4105.89,575
75500,Pen,Clothing,2327.63,84
75501,Pen,Clothing,2902.07,169
75502,Headphones,Books,2078.91,957
75503,Laptop,Clothing,3710.03,503
75504,Book,Stationery,3434.72,304
75505,Shirt,Clothing,2657.64,327
75506,Shirt,Home,4280.85,706
75507,Mirror,Clothing,4016.2,249
75508,Tablet,Books,2807.24,902
75509,Mirror,Home,3180.05,929
75510,Chair,Clothing,2177.08,588
75511,Laptop,Tools,266.12,501
75512,Mouse,Beauty,2746.26,952
75513,Desk,Clothing,2087.9,773
75514,Book,Books,4621.64,744
75515,Pen,Clothing,345.01,101
75516,Mouse,Stationery,4144.64,288
75517,Chair,Clothing,2112.77,17
75518,Mirror,Tools,1557.76,400
75519,Phone,Beauty,4359.73,969
75520,Chair,Stationery,3500.65,671
75521,Shirt,Electronics,4329.14,223
75522,Laptop,Beauty,1500.12,271
75523,Keyboard,Tools,1047.04,308
75524,Desk,Tools,528.92,133
75525,Laptop,Electronics,3841.07,30
75526,Mirror,Home,4524.1,506
75527,Mouse,Books,2971.64,206
75528,Pen,Stationery,1194.4,378
75529,Desk,Tools,1017.54,627
75530,Mirror,Tools,3529.66,469
75531,Phone,Tools,3648.35,495
75532,Mouse,Tools,447.3,132
75533,Notebook,Electronics,876.88,233
75534,Phone,Stationery,345.23,40
75535,Mouse,Beauty,3692.3,758
75536,Pen,Stationery,618.0,69
75537,Book,Stationery,4201.13,320
75538,Mouse,Electronics,4330.7,438
75539,Lamp,Stationery,1148.12,507
75540,Desk,Electronics,1012.29,991
75541,Lamp,Clothing,1412.32,871
75542,Chair,Home,4279.17,328
75543,Headphones,Home,4332.95,873
75544,Chair,Home,3064.4,115
75545,Chair,Home,1345.91,553
75546,Lamp,Tools,1667.1,190
75547,Keyboard,Books,4562.06,643
75548,Phone,Home,3372.28,455
75549,Shirt,Stationery,817.42,312
75550,Phone,Books,924.55,970
75551,Headphones,Electronics,658.67,465
75552,Lamp,Home,3777.96,826
75553,Mouse,Beauty,1811.39,472
75554,Keyboard,Stationery,1728.57,862
75555,Mirror,Books,1098.3,150
75556,Tablet,Clothing,1333.84,230
75557,Pen,Beauty,1248.26,758
75558,Backpack,Books,3222.61,262
75559,Book,Beauty,655.42,899
75560,Pen,Beauty,487.96,643
75561,Backpack,Beauty,3295.7,57
75562,Laptop,Clothing,1865.31,479
75563,Phone,Tools,4463.58,187
75564,Pen,Electronics,1432.88,397
75565,Book,Tools,4975.67,25
75566,Phone,Clothing,1450.4,340
75567,Headphones,Beauty,4212.64,700
75568,Shirt,Electronics,4504.35,471
75569,Keyboard,Books,2563.7,420
75570,Backpack,Home,1630.59,888
75571,Mirror,Home,625.96,506
75572,Laptop,Books,1645.18,804
75573,Keyboard,Electronics,2061.45,793
75574,Desk,Stationery,2670.56,956
75575,Tablet,Tools,4359.32,85
75576,Chair,Tools,4437.56,149
75577,Mouse,Tools,75.79,10
75578,Book,Beauty,20.24,489
75579,Chair,Stationery,326.68,392
75580,Keyboard,Home,4116.81,623
75581,Pen,Tools,1436.46,923
75582,Desk,Beauty,1189.77,379
75583,Book,Home,1866.64,477
75584,Desk,Beauty,312.99,765
75585,Tablet,Stationery,2357.84,258
75586,Phone,Beauty,2453.46,731
75587,Phone,Home,4470.7,931
75588,Tablet,Stationery,1598.35,406
75589,Mirror,Beauty,2855.35,92
75590,Chair,Books,2102.41,895
75591,Mouse,Electronics,3859.37,608
75592,Laptop,Clothing,2759.33,395
75593,Keyboard,Beauty,4010.72,350
75594,Shirt,Home,2251.36,193
75595,Laptop,Books,87.94,190
75596,Mirror,Tools,1069.07,270
75597,Notebook,Home,969.9,890
75598,Mouse,Electronics,284.46,761
75599,Desk,Tools,2656.33,241
75600,Book,Home,1726.9,684
75601,Phone,Tools,975.42,287
75602,Mouse,Books,1762.19,940
75603,Phone,Books,4984.71,798
75604,Lamp,Tools,260.11,445
75605,Pen,Books,4060.12,972
75606,Mouse,Books,2608.68,740
75607,Mouse,Clothing,2481.54,963
75608,Chair,Home,2728.93,205
75609,Tablet,Home,2028.87,985
75610,Shirt,Home,613.63,761
75611,Phone,Beauty,261.72,736
75612,Chair,Electronics,59.42,272
75613,Shirt,Electronics,1531.11,937
75614,Pen,Stationery,497.37,697
75615,Laptop,Beauty,3690.42,295
75616,Book,Electronics,1623.22,64
75617,Chair,Stationery,3897.43,426
75618,Keyboard,Books,619.72,609
75619,Pen,Home,4621.79,775
75620,Laptop,Clothing,4479.58,110
75621,Desk,Clothing,2085.95,643
75622,Lamp,Stationery,685.22,750
75623,Backpack,Tools,3917.41,45
75624,Headphones,Books,1276.75,476
75625,Mirror,Home,1308.69,381
75626,Backpack,Books,3446.42,799
75627,Tablet,Stationery,4211.16,614
75628,Notebook,Stationery,1316.58,383
75629,Desk,Home,3630.16,470
75630,Desk,Home,2034.95,142
75631,Book,Books,3841.46,979
75632,Mouse,Stationery,3042.35,907
75633,Laptop,Books,592.53,118
75634,Lamp,Electronics,604.0,777
75635,Keyboard,Electronics,280.17,498
75636,Phone,Clothing,4879.22,239
75637,Shirt,Electronics,917.41,703
75638,Mouse,Books,2348.33,344
75639,Desk,Stationery,4564.57,254
75640,Backpack,Beauty,4894.98,1
75641,Pen,Tools,3728.52,478
75642,Mouse,Clothing,1980.14,170
75643,Shirt,Electronics,548.69,669
75644,Notebook,Beauty,618.41,530
75645,Laptop,Home,1922.14,527
75646,Notebook,Clothing,3682.2,839
75647,Book,Stationery,1339.65,621
75648,Pen,Tools,1242.01,539
75649,Mouse,Home,486.61,449
75650,Laptop,Clothing,4437.58,217
75651,Desk,Beauty,4623.92,976
75652,Desk,Clothing,1594.27,482
75653,Shirt,Beauty,137.11,398
75654,Backpack,Electronics,3143.37,393
75655,Headphones,Clothing,3374.29,152
75656,Keyboard,Home,2128.37,309
75657,Phone,Home,949.42,659
75658,Phone,Home,791.85,951
75659,Desk,Tools,1213.6,370
75660,Mirror,Stationery,1441.87,340
75661,Backpack,Stationery,1460.12,664
75662,Lamp,Tools,3585.02,794
75663,Mirror,Home,1339.99,930
75664,Notebook,Clothing,927.96,690
75665,Pen,Stationery,1196.96,816
75666,Keyboard,Electronics,4051.12,787
75667,Desk,Beauty,1155.08,847
75668,Headphones,Electronics,4885.87,228
75669,Mouse,Stationery,1824.61,708
75670,Pen,Clothing,1799.51,309
75671,Monitor,Books,2319.03,743
75672,Laptop,Beauty,724.37,507
75673,Pen,Stationery,202.47,868
75674,Backpack,Home,1935.0,406
75675,Book,Clothing,936.87,631
75676,Shirt,Clothing,3364.85,878
75677,Notebook,Stationery,3732.05,936
75678,Book,Tools,213.78,594
75679,Monitor,Tools,175.51,892
75680,Keyboard,Home,1046.33,512
75681,Desk,Clothing,413.98,137
75682,Shirt,Beauty,3685.13,697
75683,Mirror,Books,857.26,68
75684,Chair,Electronics,2575.66,297
75685,Chair,Beauty,3721.38,89
75686,Book,Tools,1407.44,11
75687,Mirror,Home,1314.35,779
75688,Chair,Home,4435.86,119
75689,Lamp,Home,2627.82,764
75690,Mouse,Stationery,2734.63,64
75691,Headphones,Books,2246.01,566
75692,Laptop,Beauty,3497.1,278
75693,Book,Books,4261.71,717
75694,Keyboard,Beauty,4393.88,511
75695,Desk,Books,2231.38,58
75696,Mouse,Tools,1820.67,834
75697,Mirror,Home,2683.64,54
75698,Headphones,Stationery,3475.13,337
75699,Backpack,Electronics,3984.11,233
75700,Desk,Stationery,4540.42,296
75701,Notebook,Stationery,2387.38,597
75702,Shirt,Tools,423.12,444
75703,Lamp,Beauty,623.68,478
75704,Mirror,Tools,759.9,136
75705,Laptop,Books,2474.38,525
75706,Monitor,Beauty,4360.43,132
75707,Monitor,Tools,1432.75,950
75708,Keyboard,Electronics,4860.55,919
75709,Mouse,Tools,1038.11,260
75710,Notebook,Home,943.62,559
75711,Mirror,Clothing,4195.59,736
75712,Book,Beauty,3784.5,669
75713,Mirror,Books,2078.98,838
75714,Chair,Tools,923.37,527
75715,Desk,Stationery,4445.8,443
75716,Notebook,Books,704.18,840
75717,Laptop,Electronics,2000.13,15
75718,Tablet,Clothing,602.89,570
75719,Backpack,Electronics,4147.16,716
75720,Keyboard,Electronics,2543.29,843
75721,Tablet,Clothing,3639.87,601
75722,Book,Beauty,1595.11,961
75723,Pen,Electronics,4662.2,34
75724,Headphones,Tools,2758.8,770
75725,Pen,Electronics,4362.59,598
75726,Headphones,Electronics,2936.9,496
75727,Chair,Books,3279.51,112
75728,Headphones,Tools,1659.18,528
75729,Shirt,Electronics,1359.07,523
75730,Pen,Clothing,413.05,277
75731,Keyboard,Beauty,2110.01,542
75732,Monitor,Books,1505.37,904
75733,Tablet,Home,2239.67,594
75734,Keyboard,Beauty,1325.18,136
75735,Laptop,Beauty,2275.48,1
75736,Laptop,Electronics,3792.43,951
75737,Headphones,Beauty,3403.28,269
75738,Tablet,Stationery,4633.53,504
75739,Laptop,Tools,1657.31,78
75740,Mirror,Books,2195.91,821
75741,Pen,Home,1510.88,196
75742,Keyboard,Books,3472.99,617
75743,Mirror,Tools,3364.45,246
75744,Chair,Tools,4544.1,75
75745,Keyboard,Tools,2903.51,431
75746,Mouse,Beauty,3537.32,655
75747,Notebook,Beauty,3395.02,377
75748,Mouse,Beauty,1738.0,458
75749,Desk,Clothing,2382.62,327
75750,Chair,Electronics,3724.02,316
75751,Backpack,Beauty,1260.61,12
75752,Laptop,Books,2501.36,799
75753,Lamp,Tools,2566.22,806
75754,Phone,Books,1058.13,436
75755,Mouse,Home,4306.42,890
75756,Laptop,Electronics,2884.25,384
75757,Lamp,Home,4259.01,467
75758,Monitor,Clothing,1624.62,921
75759,Laptop,Tools,1217.38,122
75760,Laptop,Clothing,4527.39,268
75761,Notebook,Beauty,2629.1,809
75762,Phone,Tools,3676.42,105
75763,Book,Home,2091.75,315
75764,Lamp,Home,32.85,749
75765,Book,Tools,697.19,87
75766,Keyboard,Stationery,357.65,919
75767,Headphones,Electronics,4798.49,972
75768,Notebook,Stationery,2316.5,354
75769,Tablet,Clothing,2818.23,949
75770,Monitor,Home,2738.37,470
75771,Lamp,Electronics,1295.64,856
75772,Tablet,Clothing,2974.41,158
75773,Mouse,Stationery,1968.54,286
75774,Shirt,Stationery,4633.77,14
75775,Keyboard,Clothing,1969.32,258
75776,Book,Books,3319.32,819
75777,Keyboard,Stationery,131.97,840
75778,Notebook,Home,4733.48,591
75779,Notebook,Clothing,3250.27,553
75780,Phone,Stationery,299.93,749
75781,Lamp,Beauty,4114.22,996
75782,Chair,Stationery,4610.27,443
75783,Chair,Books,4377.28,998
75784,Keyboard,Clothing,3226.85,184
75785,Keyboard,Beauty,1912.38,544
75786,Chair,Beauty,1211.96,60
75787,Pen,Beauty,3798.9,310
75788,Book,Books,1231.34,448
75789,Pen,Books,4410.5,769
75790,Mirror,Clothing,4061.3,184
75791,Keyboard,Books,4818.37,978
75792,Phone,Tools,2981.64,635
75793,Tablet,Home,558.34,646
75794,Mouse,Clothing,3005.56,241
75795,Pen,Stationery,2453.73,137
75796,Desk,Home,2399.02,822
75797,Book,Electronics,55.12,692
75798,Pen,Clothing,152.82,4
75799,Shirt,Beauty,3619.36,537
75800,Phone,Electronics,2994.41,135
75801,Keyboard,Tools,1762.92,341
75802,Tablet,Beauty,2305.34,248
75803,Notebook,Books,1250.32,121
75804,Shirt,Home,3594.13,271
75805,Lamp,Home,4283.66,866
75806,Notebook,Electronics,1811.69,792
75807,Tablet,Beauty,4598.15,641
75808,Desk,Stationery,3214.25,994
75809,Phone,Stationery,997.15,561
75810,Tablet,Clothing,4126.94,32
75811,Book,Beauty,139.22,993
75812,Laptop,Home,692.72,324
75813,Headphones,Books,3352.57,935
75814,Mouse,Electronics,1595.34,93
75815,Desk,Beauty,4673.43,500
75816,Laptop,Home,663.1,59
75817,Pen,Books,942.33,688
75818,Mirror,Books,4946.22,976
75819,Desk,Tools,3251.95,791
75820,Book,Clothing,844.02,910
75821,Mirror,Home,253.64,475
75822,Tablet,Electronics,2408.35,949
75823,Mouse,Beauty,85.5,799
75824,Keyboard,Books,123.91,837
75825,Mirror,Stationery,4794.26,410
75826,Laptop,Beauty,3439.51,274
75827,Mirror,Beauty,4927.82,624
75828,Notebook,Books,2721.22,578
75829,Headphones,Home,2711.16,137
75830,Backpack,Stationery,1601.23,484
75831,Pen,Clothing,2290.67,534
75832,Monitor,Stationery,1036.16,533
75833,Notebook,Books,447.11,362
75834,Tablet,Tools,2725.48,427
75835,Laptop,Beauty,4181.32,712
75836,Keyboard,Beauty,4781.9,791
75837,Tablet,Tools,4347.86,633
75838,Tablet,Books,1404.76,339
75839,Monitor,Clothing,4781.6,452
75840,Notebook,Beauty,1027.26,757
75841,Mouse,Tools,3118.36,279
75842,Desk,Books,585.79,332
75843,Mouse,Clothing,593.06,552
75844,Chair,Beauty,1609.81,798
75845,Shirt,Electronics,451.49,34
75846,Notebook,Books,1620.93,794
75847,Headphones,Stationery,2511.35,51
75848,Headphones,Tools,626.37,949
75849,Monitor,Tools,2564.39,641
75850,Shirt,Beauty,277.76,362
75851,Headphones,Books,3412.81,597
75852,Backpack,Stationery,3845.2,299
75853,Pen,Beauty,2818.86,733
75854,Pen,Tools,1319.19,431
75855,Book,Stationery,64.52,332
75856,Lamp,Tools,1901.76,410
75857,Phone,Clothing,511.9,110
75858,Headphones,Beauty,4391.42,600
75859,Keyboard,Stationery,550.25,475
75860,Backpack,Tools,504.37,963
75861,Notebook,Tools,1375.86,386
75862,Mirror,Stationery,3203.3,220
75863,Shirt,Books,2945.82,321
75864,Tablet,Home,4896.99,527
75865,Headphones,Electronics,1824.55,194
75866,Headphones,Home,881.85,841
75867,Backpack,Home,621.43,962
75868,Pen,Home,1817.91,348
75869,Notebook,Electronics,1319.65,305
75870,Desk,Home,481.98,386
75871,Desk,Home,4644.96,605
75872,Tablet,Clothing,208.85,171
75873,Pen,Clothing,1453.23,244
75874,Notebook,Beauty,3968.51,891
75875,Headphones,Beauty,2522.66,239
75876,Book,Books,4945.65,528
75877,Notebook,Electronics,2527.72,183
75878,Laptop,Beauty,1575.63,132
75879,Laptop,Beauty,870.73,665
75880,Monitor,Books,181.19,897
75881,Keyboard,Electronics,3955.77,498
75882,Mirror,Books,4200.34,557
75883,Backpack,Home,3026.76,131
75884,Lamp,Home,2505.27,137
75885,Desk,Beauty,3084.04,952
75886,Headphones,Electronics,3408.96,785
75887,Phone,Tools,121.9,349
75888,Laptop,Clothing,3686.82,258
75889,Monitor,Tools,1249.33,313
75890,Desk,Home,3773.2,473
75891,Mirror,Home,1182.09,444
75892,Pen,Clothing,2121.57,822
75893,Keyboard,Beauty,3063.49,706
75894,Laptop,Books,3617.46,259
75895,Chair,Beauty,202.1,849
75896,Chair,Electronics,1371.58,375
75897,Headphones,Beauty,1676.95,805
75898,Monitor,Tools,1363.94,221
75899,Headphones,Tools,989.23,942
75900,Lamp,Tools,2704.64,435
75901,Laptop,Tools,2786.51,933
75902,Laptop,Electronics,4271.68,810
75903,Monitor,Stationery,1684.73,680
75904,Shirt,Tools,198.01,528
75905,Desk,Beauty,106.32,1000
75906,Tablet,Clothing,2450.27,349
75907,Pen,Tools,3065.61,832
75908,Pen,Stationery,1708.41,302
75909,Phone,Clothing,4889.23,291
75910,Laptop,Tools,1678.37,34
75911,Monitor,Books,2447.86,727
75912,Keyboard,Stationery,3752.8,195
75913,Monitor,Beauty,3170.43,115
75914,Mouse,Clothing,4553.72,289
75915,Mouse,Home,3988.21,796
75916,Monitor,Books,827.57,160
75917,Phone,Clothing,1860.07,837
75918,Notebook,Electronics,4932.91,71
75919,Desk,Tools,4105.46,55
75920,Backpack,Clothing,3814.3,519
75921,Mouse,Tools,3771.79,35
75922,Lamp,Stationery,4120.46,131
75923,Keyboard,Tools,1036.16,225
75924,Mirror,Tools,4003.67,776
75925,Backpack,Tools,1060.22,303
75926,Tablet,Clothing,3458.87,615
75927,Notebook,Stationery,2704.67,754
75928,Chair,Tools,1710.86,318
75929,Lamp,Beauty,358.67,599
75930,Desk,Beauty,3796.25,194
75931,Shirt,Tools,3152.38,233
75932,Desk,Books,3710.68,483
75933,Headphones,Electronics,4248.71,386
75934,Tablet,Beauty,4708.93,542
75935,Backpack,Beauty,1576.58,39
75936,Headphones,Electronics,182.91,910
75937,Shirt,Books,3435.81,744
75938,Tablet,Tools,1779.06,851
75939,Backpack,Stationery,4188.49,351
75940,Keyboard,Beauty,816.51,319
75941,Shirt,Stationery,893.47,856
75942,Tablet,Beauty,189.08,117
75943,Phone,Beauty,4747.03,434
75944,Book,Stationery,2848.89,319
75945,Mouse,Stationery,2910.57,843
75946,Laptop,Books,2270.17,188
75947,Shirt,Stationery,4002.59,825
75948,Phone,Stationery,189.58,747
75949,Desk,Home,61.3,693
75950,Notebook,Home,2360.13,113
75951,Tablet,Home,4559.43,345
75952,Laptop,Clothing,629.13,660
75953,Laptop,Books,186.19,422
75954,Monitor,Beauty,2460.48,425
75955,Phone,Beauty,446.27,42
75956,Book,Electronics,2258.79,973
75957,Shirt,Stationery,2120.43,409
75958,Mirror,Electronics,2735.62,788
75959,Desk,Electronics,629.24,954
75960,Desk,Stationery,4334.14,79
75961,Phone,Books,4331.68,239
75962,Chair,Beauty,1778.61,952
75963,Pen,Electronics,1878.27,946
75964,Laptop,Books,3851.62,836
75965,Mouse,Books,2121.01,167
75966,Desk,Books,3327.21,594
75967,Phone,Home,2243.32,76
75968,Headphones,Clothing,2801.98,637
75969,Keyboard,Electronics,2121.93,332
75970,Monitor,Electronics,2567.16,556
75971,Desk,Clothing,1703.24,811
75972,Notebook,Books,3755.74,176
75973,Shirt,Beauty,735.19,699
75974,Mirror,Stationery,4641.84,160
75975,Mirror,Books,2442.06,195
75976,Lamp,Beauty,4280.26,927
75977,Backpack,Electronics,3843.99,33
75978,Keyboard,Clothing,3885.36,172
75979,Pen,Tools,2251.41,312
75980,Lamp,Beauty,4689.19,108
75981,Monitor,Home,2648.29,374
75982,Backpack,Home,4466.21,823
75983,Laptop,Books,86.81,60
75984,Book,Tools,1269.43,311
75985,Keyboard,Stationery,1081.91,586
75986,Mouse,Clothing,650.48,685
75987,Desk,Stationery,969.67,836
75988,Tablet,Stationery,2904.45,658
75989,Laptop,Clothing,2657.27,516
75990,Lamp,Home,1892.38,783
75991,Mirror,Tools,4487.09,566
75992,Mirror,Beauty,3077.6,18
75993,Mouse,Clothing,2029.64,989
75994,Laptop,Electronics,4623.48,934
75995,Monitor,Home,1567.99,544
75996,Notebook,Clothing,3166.76,210
75997,Pen,Books,2965.03,773
75998,Desk,Tools,4762.18,339
75999,Phone,Stationery,4589.24,249
76000,Keyboard,Electronics,1645.14,684
76001,Chair,Home,1208.99,79
76002,Mirror,Home,4029.34,537
76003,Notebook,Beauty,470.83,295
76004,Chair,Stationery,2343.71,561
76005,Book,Tools,3600.97,640
76006,Lamp,Books,860.35,899
76007,Notebook,Home,3478.54,404
76008,Laptop,Beauty,1369.39,585
76009,Mouse,Clothing,4028.67,553
76010,Pen,Home,967.69,562
76011,Headphones,Stationery,4384.86,878
76012,Monitor,Beauty,964.52,482
76013,Laptop,Beauty,3141.14,444
76014,Shirt,Home,390.69,645
76015,Headphones,Clothing,4022.32,860
76016,Mirror,Home,2104.36,955
76017,Tablet,Clothing,774.37,899
76018,Pen,Stationery,4432.73,705
76019,Pen,Beauty,1694.3,88
76020,Tablet,Electronics,867.87,693
76021,Lamp,Beauty,1863.66,181
76022,Book,Home,1967.31,0
76023,Notebook,Books,2768.73,158
76024,Book,Electronics,3501.28,134
76025,Desk,Electronics,4571.04,786
76026,Book,Home,3350.29,656
76027,Keyboard,Tools,2584.77,63
76028,Lamp,Tools,4815.54,573
76029,Book,Electronics,3251.3,832
76030,Book,Home,3398.75,538
76031,Laptop,Home,4034.97,746
76032,Book,Clothing,299.6,767
76033,Lamp,Clothing,941.91,665
76034,Book,Stationery,3798.29,561
76035,Laptop,Clothing,3534.6,342
76036,Shirt,Electronics,4304.37,943
76037,Laptop,Beauty,2897.36,393
76038,Chair,Books,406.62,808
76039,Shirt,Beauty,4392.85,249
76040,Laptop,Beauty,2802.02,105
76041,Desk,Electronics,764.48,175
76042,Keyboard,Clothing,857.17,195
76043,Headphones,Clothing,805.91,318
76044,Tablet,Beauty,2755.92,521
76045,Notebook,Clothing,1032.65,6
76046,Phone,Stationery,4356.58,876
76047,Chair,Books,4158.74,757
76048,Desk,Beauty,4531.95,603
76049,Monitor,Home,3660.49,629
76050,Book,Books,4583.55,633
76051,Book,Books,2393.53,124
76052,Headphones,Tools,4514.8,374
76053,Backpack,Beauty,2420.22,828
76054,Mirror,Home,1062.64,357
76055,Book,Tools,3646.49,845
76056,Tablet,Clothing,926.19,571
76057,Laptop,Tools,3885.2,258
76058,Backpack,Home,1519.59,605
76059,Pen,Clothing,2774.03,679
76060,Tablet,Beauty,900.49,802
76061,Phone,Clothing,4446.24,337
76062,Phone,Clothing,2863.22,573
76063,Mouse,Stationery,2183.83,181
76064,Headphones,Electronics,2556.07,107
76065,Lamp,Electronics,4353.93,974
76066,Keyboard,Beauty,2227.01,347
76067,Tablet,Tools,2107.04,308
76068,Phone,Electronics,2292.85,950
76069,Shirt,Clothing,478.87,631
76070,Mouse,Home,4005.08,544
76071,Lamp,Books,4361.21,63
76072,Notebook,Home,1087.15,165
76073,Chair,Stationery,2252.15,470
76074,Chair,Stationery,1146.54,629
76075,Mirror,Tools,2924.85,545
76076,Laptop,Electronics,3964.78,36
76077,Lamp,Books,1627.14,594
76078,Pen,Clothing,4431.74,481
76079,Pen,Electronics,3628.38,558
76080,Mouse,Tools,879.06,275
76081,Phone,Home,1700.76,519
76082,Lamp,Beauty,1839.73,726
76083,Shirt,Books,1789.99,645
76084,Monitor,Electronics,701.82,153
76085,Pen,Electronics,428.19,241
76086,Notebook,Clothing,2292.22,832
76087,Tablet,Stationery,900.83,970
76088,Tablet,Stationery,705.53,866
76089,Lamp,Electronics,1989.59,632
76090,Shirt,Stationery,3720.66,179
76091,Pen,Beauty,2910.32,853
76092,Phone,Stationery,3574.03,193
76093,Notebook,Beauty,3771.51,901
76094,Chair,Stationery,366.74,251
76095,Tablet,Stationery,3807.37,55
76096,Chair,Stationery,1360.43,542
76097,Notebook,Clothing,458.21,598
76098,Headphones,Books,3860.18,292
76099,Phone,Stationery,3442.05,866
76100,Monitor,Home,2365.25,879
76101,Shirt,Electronics,4084.46,36
76102,Monitor,Books,928.77,201
76103,Mirror,Beauty,1955.85,496
76104,Keyboard,Electronics,2475.46,155
76105,Phone,Electronics,2829.23,942
76106,Shirt,Home,3304.34,898
76107,Headphones,Beauty,3611.29,949
76108,Phone,Stationery,2890.37,49
76109,Headphones,Beauty,985.39,969
76110,Backpack,Stationery,4773.15,284
76111,Shirt,Stationery,4700.14,3
76112,Phone,Stationery,3315.78,172
76113,Shirt,Beauty,628.94,779
76114,Headphones,Electronics,1476.37,234
76115,Tablet,Tools,543.99,729
76116,Book,Electronics,4556.68,44
76117,Mouse,Stationery,1075.59,728
76118,Monitor,Electronics,2956.38,48
76119,Backpack,Tools,4144.42,995
76120,Laptop,Beauty,3573.48,229
76121,Backpack,Stationery,958.71,758
76122,Keyboard,Tools,1443.42,400
76123,Backpack,Clothing,1973.6,845
76124,Keyboard,Electronics,2941.95,626
76125,Desk,Electronics,1164.18,176
76126,Chair,Stationery,2201.5,973
76127,Book,Books,500.63,114
76128,Shirt,Tools,2299.83,662
76129,Book,Books,1576.45,162
76130,Lamp,Electronics,4572.58,565
76131,Laptop,Tools,970.0,770
76132,Tablet,Tools,201.25,277
76133,Pen,Beauty,2683.68,760
76134,Backpack,Books,4823.34,751
76135,Desk,Stationery,1007.01,490
76136,Pen,Clothing,1349.1,335
76137,Monitor,Stationery,2119.33,831
76138,Chair,Beauty,2599.1,21
76139,Headphones,Clothing,2551.58,460
76140,Lamp,Electronics,3317.02,825
76141,Keyboard,Beauty,3593.29,777
76142,Chair,Clothing,3317.51,602
76143,Chair,Tools,68.45,270
76144,Phone,Tools,1813.33,154
76145,Laptop,Books,2166.68,808
76146,Backpack,Stationery,3908.17,126
76147,Headphones,Stationery,1254.52,11
76148,Chair,Books,4609.61,518
76149,Pen,Home,4405.75,407
76150,Keyboard,Tools,3097.28,787
76151,Tablet,Stationery,3831.31,707
76152,Chair,Tools,4495.82,204
76153,Notebook,Stationery,1494.3,659
76154,Keyboard,Tools,1715.95,205
76155,Chair,Clothing,4747.9,600
76156,Phone,Beauty,3178.48,738
76157,Backpack,Stationery,2909.66,113
76158,Monitor,Beauty,276.49,649
76159,Tablet,Books,4094.79,178
76160,Lamp,Tools,2176.72,189
76161,Notebook,Clothing,4376.97,829
76162,Backpack,Tools,2537.89,780
76163,Notebook,Beauty,381.59,137
76164,Tablet,Books,4673.42,936
76165,Keyboard,Books,3961.76,888
76166,Keyboard,Home,4920.3,412
76167,Backpack,Tools,3792.25,917
76168,Keyboard,Books,1372.39,484
76169,Phone,Stationery,2318.09,5
76170,Pen,Clothing,2637.44,204
76171,Chair,Tools,2557.95,295
76172,Headphones,Clothing,2694.77,929
76173,Mirror,Stationery,4073.15,169
76174,Phone,Clothing,2486.26,92
76175,Phone,Home,1582.81,235
76176,Mouse,Clothing,1705.27,258
76177,Backpack,Electronics,4816.46,706
76178,Mirror,Clothing,2024.39,218
76179,Shirt,Clothing,3901.23,157
76180,Shirt,Stationery,544.25,893
76181,Laptop,Electronics,3691.4,219
76182,Monitor,Clothing,1004.21,998
76183,Keyboard,Books,2195.94,424
76184,Book,Beauty,2709.79,259
76185,Mirror,Stationery,3565.44,765
76186,Desk,Stationery,2236.29,932
76187,Shirt,Stationery,2430.22,361
76188,Keyboard,Beauty,4339.56,224
76189,Chair,Books,1003.81,531
76190,Shirt,Stationery,2486.44,258
76191,Pen,Beauty,890.53,789
76192,Keyboard,Electronics,788.09,445
76193,Keyboard,Books,1206.7,13
